file,set_id,t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
stair_t4_kaneishi_set-0004,0004,30.107000,31.100000,0.0248,0.4447954136,-1.14,1.39,2.53,-0.1,0.4,0.4454862512,0.9329682444,4.588542872,9,0.323825,-0.0505,0.2790927265,-1.45,0.63,2.08,-0.025,0.3,0.2836247521,-1.458741118,8.488064664,13,0.2032,-0.0653,0.5714568313,-1.38,1.47,2.85,-0.055,0.6,0.5751756254,0.3736441828,3.436182931,10,0.419305,0.0431,0.06443128122,-0.06,0.24,0.3,0.04,0.0725,0.07751773991,1.03997656,4.499171814,7,0.05751,0.0194,0.04489587954,-0.05,0.1,0.15,0.02,0.07,0.04890807704,0.272154915,1.934809799,5,0.040535,-0.1814,0.2069493658,-0.69,0.07,0.76,-0.11,0.3,0.2751981105,-0.9861680055,2.91084679,2,0.18812,-0.3663,0.01724267961,-0.38,-0.32,0.06,-0.37,0.02,0.366705604,1.373122867,3.877121224,0,0.364185,-0.5718,0.00653911309,-0.58,-0.55,0.03,-0.57,0.01,0.5718373895,0.6320748012,4.064031762,0,0.567895,-0.3989,0.008705745229,-0.43,-0.39,0.04,-0.4,0.01,0.3989949874,-1.032781589,4.064436508,0,0.39572,0.6148,0.009325234581,0.61,0.64,0.03,0.61,0.0025,0.6148707181,1.796946294,4.822755167,0,0.610135,0,0,0,0,0,0,0,0,0,0,0,0,-30.094,17.30365464,-78,17.9,95.9,-30.25,11.025,34.71405047,0.1249023562,4.156095705,4,30.87245,-5.529,23.01074443,-32.6,36.9,69.5,-19.2,45.25,23.66567557,0.6807556802,1.706812957,1,22.58395,282.082,224.7771867,52.1,758.7,706.6,179.65,406.3,360.686898,0.738361444,2.011874722,0,276.88225,1.632,1.025512555,0.2,3.5,3.3,1.55,2.1,1.927459468,0.2071811756,1.455553983,0,1.61335,-31.436,20.63905773,-68.9,-10,58.9,-22.95,43.425,37.60575488,-0.6137057215,1.671166506,0,30.9003,2.3575,2.762271484,-0.4,7.1,7.5,0.6,5.5,3.63152172,0.632578325,1.625617937,6,2.3655,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.217000,31.200000,0.1572636816,0.4626454055,-0.4,1.39,1.79,-0.04,0.71,0.4886436706,0.9529103953,2.726583235,9,0.358535,-0.07074626866,0.2621285627,-1.45,0.36,1.81,-0.03,0.31,0.2715076756,-1.812245765,9.647626768,12,0.19088,-0.01860696517,0.5819268472,-1.38,1.47,2.85,0,0.66,0.5822242477,0.1899737757,3.134763103,9,0.432435,0.05278606965,0.06114332729,-0.06,0.24,0.3,0.05,0.05,0.08077670222,0.9455753931,4.583583046,7,0.061475,0.02174129353,0.04411036291,-0.08,0.1,0.18,0.03,0.07,0.04917731144,0.09639524501,2.212262398,6,0.039485,-0.2458208955,0.2766563825,-0.91,0.07,0.98,-0.13,0.39,0.3700900791,-0.8606228853,2.465175554,2,0.2504,-0.3585074627,0.02546602837,-0.38,-0.29,0.09,-0.37,0.03,0.3594107948,1.251874557,3.427738272,0,0.352785,-0.5682089552,0.01049880919,-0.58,-0.53,0.05,-0.57,0,0.5683059403,1.495257942,5.241392454,0,0.55879,-0.4035323383,0.01396371271,-0.45,-0.39,0.06,-0.4,0.02,0.4037738641,-1.437732022,4.512942653,0,0.396335,0.6187562189,0.01399876589,0.61,0.66,0.05,0.61,0.01,0.618914553,1.397104478,3.637380416,0,0.607895,0,0,0,0,0,0,0,0,0,0,0,0,-34.32587065,24.6317319,-108,17.9,125.9,-30.3,11.5,42.24911374,-0.9373107578,4.272551476,4,34.49845,0.5547263682,27.24703809,-32.6,50.8,83.4,-17.6,49.9,27.25268438,0.4084223352,1.479450567,1,25.1998,319.8437811,240.6989126,52.1,758.7,706.6,192,478.3,400.2949048,0.3669713328,1.451306963,0,315.20765,1.867661692,1.328298581,0.2,5,4.8,1.6,2.3,2.291841468,0.5462723009,2.170652137,0,1.8165,-35.98656716,22.8562971,-69.2,-10,59.2,-25,47.4,42.63148289,-0.2559766094,1.288356677,0,35.4508,3.047263682,3.019835746,-0.4,7.7,8.1,1.8,6.2,4.290130986,0.2550370998,1.283292187,6,3.05785,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.312000,31.297000,0.4377,0.9185965981,-0.4,3.79,4.19,0.13,1.005,1.017546559,2.010629506,7.003088107,7,0.58463,-0.1176,0.2878093814,-1.45,0.36,1.81,-0.085,0.3075,0.3109083466,-1.389544688,6.652877851,12,0.213365,0.2161,0.8225203888,-1.38,2.73,4.11,0.08,0.88,0.8504345948,1.086893646,4.326340303,8,0.557485,0.0483,0.06819171504,-0.1,0.24,0.34,0.05,0.065,0.08356434646,0.449671821,3.990130282,6,0.065195,-0.0014,0.09863082682,-0.36,0.1,0.46,0.03,0.07,0.09864076237,-2.171811227,7.78607763,6,0.05941,-0.3363,0.3625483554,-1.18,0.07,1.25,-0.18,0.6125,0.4945088472,-0.7102324964,2.210654277,2,0.335155,-0.3477,0.03501014139,-0.38,-0.26,0.12,-0.37,0.0425,0.349458152,1.057982321,2.854754987,0,0.34344,-0.5629,0.01888359076,-0.58,-0.5,0.08,-0.57,0.01,0.5632166546,1.66872932,5.133690254,0,0.55502,-0.4105,0.02104162541,-0.47,-0.39,0.08,-0.4,0.02,0.4110389276,-1.376717762,3.862642084,0,0.40358,0.6247,0.02027091512,0.61,0.68,0.07,0.61,0.03,0.6250287993,1.178020337,3.145319889,0,0.614745,0,0,0,0,0,0,0,0,0,0,0,0,-42.439,34.3712624,-118.4,17.9,136.3,-30.75,34.75,54.61183388,-0.8850053003,2.899316463,4,42.30885,5.27,27.50725359,-32.6,50.8,83.4,4.95,52.85,28.00753292,0.1257031918,1.383897005,2,25.84855,353.2985,231.9275746,52.1,758.7,706.6,341.2,453.55,422.6230353,0.1017745408,1.439842739,0,349.91455,2.073,1.464162218,0.2,5,4.8,2.5,2.4,2.537932229,0.3669092253,1.878427187,0,2.0608,-39.775,22.15591738,-69.2,-10,59.2,-40.3,44.4,45.52949923,0.0526326322,1.293564789,0,39.38515,3.4915,2.966189095,-0.4,7.7,8.1,3.6,6.125,4.581358969,-0.008973641144,1.278489622,5,3.53115,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.409000,31.399000,1.194356436,2.352132976,-0.4,10.06,10.46,0.29,1.185,2.637994851,2.452327604,8.366233141,7,1.239065,-0.4741584158,1.263825536,-6.63,0.36,6.99,-0.11,0.4225,1.349844876,-3.227753333,12.99560471,12,0.52314,0.1627722772,0.9946765421,-3.45,2.73,6.18,0.1,1.005,1.00790686,-0.04981230911,4.972478343,11,0.667015,0.08737623762,0.1435081915,-0.1,0.63,0.73,0.07,0.0775,0.168015499,2.337945068,8.902838673,6,0.09863,-0.0149009901,0.1185483153,-0.36,0.21,0.57,0.02,0.09,0.119481139,-1.620088753,5.107438076,6,0.076125,-0.5828712871,0.8000963267,-3.87,0.07,3.94,-0.37,0.785,0.989895484,-2.323604446,8.777509372,2,0.56465,-0.3308910891,0.05278574309,-0.38,-0.14,0.24,-0.35,0.07,0.3350749879,1.348599442,4.286146891,0,0.3291,-0.5524752475,0.03463832767,-0.58,-0.43,0.15,-0.57,0.03,0.5535600355,1.711820981,5.142437468,0,0.547915,-0.4206930693,0.03231213565,-0.52,-0.39,0.13,-0.4,0.04,0.4219321423,-1.355215523,3.850387798,0,0.41546,0.634009901,0.0304302465,0.61,0.72,0.11,0.62,0.04,0.6347397533,1.21991388,3.526791949,0,0.626845,0.8336633663,3.428889415,0,22.9,22.9,0,0,3.528778433,4.633709392,24.60052731,0,0.7174,-47.12673267,35.89657694,-118.4,17.9,136.3,-32,49.025,59.24097542,-0.5462443767,2.28906082,4,47.5154,3.68960396,29.38628596,-49.7,50.8,100.5,4.1,52.7,29.61700492,-0.01974714724,1.578629173,2,26.9147,349.8410891,234.0197462,13.8,758.7,744.9,328.5,443.1,420.8966967,0.09034811006,1.472077323,0,351.40155,1.904950495,1.693603355,-1.6,5,6.6,2.45,2.4,2.548946589,-0.07507744745,2.245267929,1,2.11275,-39.49257426,22.29118048,-69.2,-7,62.2,-39.3,43.975,45.34931255,0.0547199782,1.323059388,0,39.6202,3.386138614,3.077884374,-1.7,7.7,9.4,3.45,6.1,4.575948747,-0.07299016766,1.393626727,5,3.6199,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.501000,31.500000,1.836169154,2.785022799,-0.29,10.06,10.35,0.63,2.23,3.335846093,1.602678921,4.34015001,7,1.90182,-0.980199005,1.854390504,-6.63,0.26,6.89,-0.19,0.66,2.097511437,-1.869289042,4.994862997,11,1.04454,0.06791044776,1.217528535,-4.18,2.73,6.91,0.16,1.11,1.219420995,-0.7531745177,4.901175642,12,0.810275,0.1319402985,0.1720283339,-0.1,0.63,0.73,0.07,0.09,0.2167994235,1.525075619,4.482302116,4,0.14287,0.003980099502,0.1422004737,-0.36,0.31,0.67,0.02,0.11,0.142256163,-0.6918847653,4.046842863,6,0.096365,-0.8283084577,1.036598496,-3.87,0.07,3.94,-0.52,0.93,1.326887841,-1.706381739,5.03070561,2,0.86023,-0.3027860697,0.0868360324,-0.38,-0.06,0.32,-0.34,0.1,0.3149919054,1.530347964,4.414316467,0,0.303725,-0.5357711443,0.05734184274,-0.58,-0.38,0.2,-0.57,0.05,0.5388309623,1.530051321,4.192133731,0,0.535975,-0.4343283582,0.04740711412,-0.55,-0.39,0.16,-0.41,0.06,0.4369079505,-1.212626034,3.295023071,0,0.433205,0.6460199005,0.04137054498,0.61,0.74,0.13,0.63,0.06,0.6473432118,1.033459486,2.843478853,0,0.64485,4.583084577,12.09238535,0,51,51,0,0,12.9317612,2.673123636,8.85767129,0,4.3999,-45.94975124,37.64722889,-118.4,17.9,136.3,-33.3,52.8,59.40280703,-0.4515358903,2.109474718,7,47.4064,2.923383085,30.44182774,-49.7,50.8,100.5,4.4,53.5,30.58187445,-0.06112542974,1.567724399,2,28.32425,340.0517413,249.757987,-77.8,758.7,836.5,337.6,436.1,421.9173365,-0.06786499672,1.624881572,1,350.59765,1.810945274,1.803059755,-1.6,5,6.6,2.5,2.6,2.555493546,-0.1133752754,2.074816487,4,2.1146,-38.5,23.9564115,-69.2,4.4,73.6,-39.4,43.7,45.34489664,0.2204155467,1.560125142,1,39.05385,3.354228856,3.140553953,-1.7,7.7,9.4,3.6,6.1,4.594989701,-0.1132496723,1.425527021,4,3.6866,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.600000,31.600000,1.950544554,2.724330456,-0.29,10.06,10.35,0.84,2.13,3.350611958,1.609032698,4.411347322,9,2.01687,-1.166336634,1.887370596,-6.63,0.87,7.5,-0.25,1.17,2.218672781,-1.553870124,4.055128872,11,1.259045,-0.1923762376,1.531760877,-4.48,2.73,7.21,0.11,1.28,1.543794028,-0.8477590788,3.750303321,11,1.080685,0.1850990099,0.2152531094,-0.1,0.64,0.74,0.08,0.325,0.2838935444,0.9502157655,2.492554968,4,0.19285,0.02628712871,0.1601440463,-0.36,0.31,0.67,0.02,0.14,0.1622871798,-0.5418868784,3.237357695,6,0.117815,-0.574950495,1.486980876,-3.87,4.43,8.3,-0.52,0.93,1.594264783,0.4960825277,5.358005649,2,1.06373,-0.2742079208,0.1043016206,-0.37,-0.06,0.31,-0.315,0.1375,0.2933748658,0.9606284046,2.485448553,0,0.275485,-0.5206435644,0.06583869941,-0.58,-0.38,0.2,-0.55,0.09,0.5247899155,0.936029899,2.424784452,0,0.52098,-0.4456435644,0.051721184,-0.55,-0.39,0.16,-0.43,0.08,0.4486348931,-0.7529205468,2.22279552,0,0.445485,0.6593069307,0.04803582462,0.61,0.74,0.13,0.64,0.0875,0.6610545131,0.6156057849,1.876223477,0,0.65844,10.10643564,18.98019573,0,54.5,54.5,0,5.8,21.50320607,1.557190982,3.666524175,0,9.7287,-41.9950495,40.75464713,-118.4,17.9,136.3,-31.7,68.2,58.51944502,-0.4235774769,1.933834986,9,44.9614,2.458415842,30.72268735,-49.7,50.8,100.5,4.1,55.175,30.82089108,-0.04378134655,1.535446801,2,28.65,319.2727723,272.6388606,-79.2,758.7,837.9,328.5,520.625,419.8416981,-0.1262702081,1.561237121,1,346.3023,1.754455446,1.839178936,-1.6,5,6.6,2.45,2.8,2.541789344,-0.06541680696,1.947084263,5,2.0683,-36.44059406,26.26371468,-69.2,4.4,73.6,-39.3,52.45,44.91881125,0.252272979,1.492484675,1,37.59705,3.281188119,3.198583005,-1.7,7.7,9.4,3.45,6.6,4.582262401,-0.09863476672,1.387008445,3,3.67025,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.715000,31.687000,1.795757576,2.964098681,-3.82,10.06,13.88,0.85,2.7875,3.465635045,1.161729897,3.914642832,9,2.176745,-0.9777777778,2.134856254,-6.63,3.3,9.93,-0.24,1.3875,2.348118525,-0.9635638102,3.546750116,11,1.424315,-0.1375757576,1.585678385,-4.48,2.73,7.21,0.16,1.5025,1.591635332,-0.825838415,3.505273624,12,1.12134,0.2022222222,0.2163543463,-0.1,0.64,0.74,0.1,0.335,0.2961469742,0.7720297801,2.239720465,4,0.210615,0.04272727273,0.176565541,-0.36,0.31,0.67,0.02,0.2675,0.1816618014,-0.4323021099,2.733583385,6,0.132955,-0.1673737374,2.162523118,-3.87,5.42,9.29,-0.53,0.925,2.168990595,1.036910986,3.96540992,2,1.483285,-0.2602020202,0.1013343281,-0.37,-0.06,0.31,-0.29,0.16,0.2792377793,0.7693568654,2.247831435,0,0.25205,-0.5155555556,0.06457666687,-0.58,-0.38,0.2,-0.54,0.0975,0.5195841383,0.8305558107,2.329375658,0,0.500235,-0.446969697,0.05234799149,-0.55,-0.35,0.2,-0.43,0.08,0.4500246907,-0.609021229,2.238650133,0,0.435575,0.6688888889,0.04743712242,0.61,0.74,0.13,0.66,0.0975,0.6705688826,0.2963424629,1.588467121,0,0.650315,14.09090909,21.00864224,0,54.5,54.5,0,35.95,25.2965762,0.9878881031,2.164232366,0,13.6487,-38.62070707,43.69705426,-118.4,17.9,136.3,-23.95,77,58.31802093,-0.4317389354,1.776716367,9,42.4324,2.616666667,31.11191878,-49.7,50.8,100.5,5.65,56.275,31.22176219,-0.07034389847,1.507379793,2,28.38975,300.4292929,294.5611013,-81.9,758.7,840.6,354.4,642.875,420.7422042,-0.1063190879,1.391688886,1,332.5212,1.752020202,1.871306722,-1.6,5,6.6,2.55,2.9,2.563467112,-0.08180340537,1.87967425,6,2.0229,-34.63131313,28.32966517,-69.2,4.4,73.6,-41.7,62.75,44.74257232,0.2021001771,1.308733973,1,35.0186,3.226262626,3.301792775,-1.7,7.7,9.4,3.7,6.7,4.616341198,-0.1046598434,1.317482178,3,3.5803,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.800000,31.798000,1.176567164,3.714304828,-6.87,10.06,16.93,0.84,2.15,3.896199513,0.2439517575,3.298819736,7,2.75946,-0.5611940299,2.577067362,-6.63,4.62,11.25,-0.22,1.27,2.63746373,-0.3556109671,2.996269173,9,1.828815,-0.02527363184,1.588327776,-4.48,2.73,7.21,0.3,1.63,1.588528842,-0.9946787145,3.70141623,12,1.13802,0.1708457711,0.2473094645,-0.3,0.64,0.94,0.09,0.37,0.3005831811,0.4111472579,2.278270876,5,0.22261,0.05502487562,0.1817415046,-0.36,0.31,0.67,0.02,0.27,0.1898886817,-0.5200931654,2.58499474,6,0.147295,0.4168656716,2.738192494,-3.87,5.54,9.41,-0.52,3.22,2.76974279,0.7153232624,2.363597396,1,2.066865,-0.2654228856,0.107258674,-0.48,-0.06,0.42,-0.29,0.16,0.2862756213,0.5174766552,2.392623033,0,0.2646,-0.5206965174,0.06993609334,-0.65,-0.38,0.27,-0.54,0.09,0.5253721732,0.549526152,2.363900208,0,0.5192,-0.4310447761,0.08040570625,-0.55,-0.18,0.37,-0.43,0.08,0.4384799615,0.9756002196,4.274541471,0,0.431255,0.6688059701,0.04812470497,0.56,0.74,0.18,0.66,0.09,0.6705351691,0.1277459149,1.900623319,0,0.667515,16.22238806,20.60013636,0,54.5,54.5,0,35.8,26.22082174,0.773936669,1.920045323,0,16.14105,-34.48457711,46.34908009,-118.4,21.4,139.8,-17.5,81.5,57.77043607,-0.4579110253,1.699880447,9,42.44635,0.1099502488,31.97650257,-49.7,50.8,100.5,-14.9,57,31.9766916,0.09799856021,1.39469393,1,30.4576,261.4124378,314.1933606,-81.9,758.7,840.6,227.9,643.5,408.7223147,0.09903724702,1.241067277,1,317.6761,1.568159204,1.913887735,-1.6,5,6.6,0.8,2.9,2.474285665,0.1445843037,1.748476451,6,1.88015,-30.89402985,30.14590827,-69.2,4.4,73.6,-27.3,62.7,43.16499584,-0.03160753023,1.135966108,1,32.28685,2.86119403,3.442171386,-1.7,7.7,9.4,1.1,6.7,4.476044585,0.1169411355,1.19290163,3,3.3466,"Level-walk"
stair_t4_kaneishi_set-0004,0004,30.901000,31.900000,0.5128643216,4.320656862,-6.87,10.06,16.93,0.63,4.925,4.350989029,0.1311654034,2.624677395,7,3.32721,-0.2278894472,2.848363996,-6.63,4.62,11.25,-0.14,3.435,2.857465845,-0.3391278337,2.524236829,6,2.179175,-0.4507035176,1.853088013,-4.92,2.73,7.65,0.14,2.235,1.907110077,-0.6944403042,2.680430675,11,1.38095,0.1288944724,0.2996258704,-0.45,0.64,1.09,0.09,0.435,0.3261739524,-0.01480159399,2.268898157,5,0.2577,0.07311557789,0.1874433696,-0.36,0.31,0.67,0.16,0.275,0.2011986693,-0.7117547986,2.574508533,5,0.166465,0.6736180905,2.820390752,-3.87,5.54,9.41,-0.53,4.4,2.899718146,0.4534485329,1.97586491,1,2.297985,-0.2790452261,0.1284800709,-0.54,-0.06,0.48,-0.29,0.15,0.3072024851,-0.06717324173,2.529405503,0,0.281055,-0.5272864322,0.07902466612,-0.66,-0.38,0.28,-0.54,0.095,0.5331752802,0.2110374421,2.263923451,0,0.527795,-0.4085427136,0.1148841975,-0.55,-0.13,0.42,-0.43,0.08,0.424388416,1.104212136,3.319049918,0,0.40623,0.6610050251,0.06280699458,0.5,0.74,0.24,0.66,0.09,0.6639821999,-0.688695184,3.027250745,0,0.65899,16.60251256,20.4918796,0,54.5,54.5,2.6,35.9,26.373482,0.7578635371,1.90518755,0,16.42865,-34.01758794,47.19354826,-118.4,24.6,143,-18.2,83.65,58.17583078,-0.4281906049,1.666029914,5,43.2285,-5.081407035,31.41661702,-49.7,50.8,100.5,-24.4,54.05,31.82490413,0.4693995254,1.622925926,1,30.4113,188.4085427,292.2565462,-81.9,643.2,725.1,13.8,590.85,347.7235508,0.4172847639,1.333448015,1,256.0684,1.304020101,1.909532795,-1.6,5,6.6,0.2,2.8,2.31231138,0.4892178037,1.944687031,8,1.60185,-25.16683417,29.74521634,-69.2,4.4,73.6,-7,60.3,38.96341152,-0.4153905556,1.309423163,5,26.32885,2.260301508,3.370546667,-1.7,7.7,9.4,-0.1,6.7,4.058269057,0.4964003691,1.425058962,5,2.76205,"Level-walk"
stair_t4_kaneishi_set-0004,0004,31.011000,31.996000,-0.05915,4.654485017,-7.92,10.06,17.98,0.465,7.005,4.654860846,0.2691610435,2.261234472,7,3.777765,0.0683,3.001385532,-6.63,4.62,11.25,0.01,4.0675,3.002162554,-0.4577315032,2.308798502,5,2.43216,-0.71345,1.984031148,-6.04,2.73,8.77,-0.16,2.855,2.108409472,-0.4933977204,2.423447395,10,1.56389,0.10565,0.3083432787,-0.45,0.64,1.09,0.055,0.4775,0.3259409456,0.1392105128,2.102219373,6,0.254935,0.10155,0.1894520982,-0.36,0.31,0.67,0.2,0.25,0.2149523203,-1.041308925,3.006088432,5,0.185245,0.65905,2.819903473,-3.87,5.54,9.41,-0.61,4.3975,2.895894076,0.4634048063,1.979108235,2,2.300075,-0.2992,0.1498544627,-0.54,-0.06,0.48,-0.29,0.22,0.334629646,-0.1524331232,2.064567354,0,0.29439,-0.53695,0.08824509901,-0.66,-0.38,0.28,-0.54,0.1425,0.5441530116,0.134816931,1.967292081,0,0.528455,-0.3818,0.1388911804,-0.55,-0.13,0.42,-0.43,0.23,0.4062782298,0.6952429794,2.00421978,0,0.375905,0.64895,0.0774234945,0.5,0.74,0.24,0.66,0.1,0.6535522167,-0.6422039759,2.220241019,0,0.63937,16.5245,20.47009159,0,54.5,54.5,2.45,35.85,26.30748468,0.7657264476,1.916982784,0,16.4319,-30.4025,48.84745586,-118.4,24.6,143,1.9,84.3,57.53595354,-0.5347003655,1.635135123,5,41.39675,-10.3605,30.07243571,-49.7,50.8,100.5,-25.2,46.975,31.80709591,0.9148274459,2.283688312,1,30.14275,127.131,276.4264143,-81.9,631.5,713.4,-67.65,523.95,304.259517,0.8792980545,1.955584488,1,204.7899,1.0165,1.855364587,-1.6,5,6.6,0.1,2.525,2.115573208,0.9005376056,2.541012057,8,1.2909,-19.071,28.35141018,-69.2,4.4,73.6,0.3,55.65,34.16877961,-0.8836758078,1.939772101,5,19.9972,1.624,3.186663459,-1.7,7.7,9.4,-0.2,5.275,3.576618515,0.9749376527,2.153889909,5,2.12645,"Level-walk"
stair_t4_kaneishi_set-0004,0004,31.100000,32.097000,-0.1566666667,4.744589727,-7.92,10.06,17.98,0.74,7.61,4.747175594,0.3183037104,2.144546669,6,4.05909,0.02368159204,3.545291233,-15.78,5.02,20.8,0.08,4.92,3.545370326,-1.185672674,5.323619903,5,2.910465,-0.3421890547,3.567223537,-7.3,19.86,27.16,-0.17,3.01,3.583598347,2.977537507,17.48239169,12,2.263595,0.09582089552,0.3128562809,-0.47,0.64,1.11,0.05,0.48,0.3272013089,0.1561176365,2.107924255,8,0.262505,0.1232338308,0.1942045648,-0.36,0.4,0.76,0.21,0.23,0.2300043262,-1.177693744,3.297499675,4,0.208275,0.6413432836,2.824374309,-3.87,5.54,9.41,-0.56,4.46,2.896275443,0.4701727364,1.974396714,4,2.32931,-0.3174129353,0.1622241973,-0.54,-0.06,0.48,-0.29,0.31,0.3564655126,0.003459326935,1.701298259,0,0.31674,-0.5468159204,0.09512919178,-0.66,-0.38,0.28,-0.54,0.17,0.5550290208,0.2174360401,1.733199664,0,0.545335,-0.3592039801,0.1495843767,-0.55,-0.13,0.42,-0.43,0.29,0.389105365,0.320486272,1.442042615,0,0.357645,0.637761194,0.0856956473,0.5,0.74,0.24,0.66,0.19,0.6434928784,-0.3758947061,1.605696603,0,0.63559,16.46666667,20.43290034,0,54.5,54.5,2.3,35.8,26.24222794,0.7742053126,1.929820333,0,16.45655,-20.54527363,53.69577552,-118.4,102.5,220.9,6.9,85.8,57.49212622,-0.4995387459,2.15691231,5,40.54165,-16.83383085,28.63005153,-58,50.8,108.8,-25.8,5.4,33.21231265,1.366297729,3.586234861,1,31.60015,77.30497512,239.5441969,-81.9,631.5,713.4,-68.2,206.6,251.7091207,1.374773823,3.275925273,2,163.10305,0.6810945274,1.836214144,-3.7,5,8.7,0.1,0.3,1.958461677,1.16885592,3.615804109,15,1.1091,-12.7800995,24.97501243,-69.2,5.9,75.1,0.8,12.9,28.0549851,-1.470268789,3.426037192,7,14.5287,0.9701492537,2.760615779,-1.7,7.7,9.4,-0.2,0.6,2.926121846,1.586688571,3.917825573,7,1.58595,"Level-walk"
